Timestamp;Latitude;Longitude;Bearing;Altitude;Speed (km/h);Location accuracy (in meters);Value X;Value Y;Value Z
2020-03-04 18:51:56;62.2429455;25.76132046;159.9;102.0;2.1128652;4.0;-0.30645782;-13.733141;1.3599066
2020-03-04 18:52:03;62.24294427;25.76145758;24.5;108.0;1.7439324;8.0;2.087744;-7.029376;-0.8331822
2020-03-04 18:52:10;62.24295222;25.76150954;24.8;110.0;1.0636728;6.0;-1.7621324;-12.899959;0.63206923
2020-03-04 18:52:12;62.24284709;25.76162627;170.1;119.0;1.28082;10.0;-1.1300632;-2.6719291;0.21068975
2020-03-04 18:52:14;62.24279664;25.76169641;169.9;120.0;1.2061924;8.0;-0.08619126;-18.665197;-1.8483237
2020-03-04 18:52:16;62.24274799;25.76171591;166.9;118.0;1.5516765;6.0;-0.45968673;-10.055647;3.371036
2020-03-04 18:52:23;62.24273446;25.76172247;167.0;117.0;1.5454773;7.0;-0.7374141;-5.90889;2.1643584
2020-03-04 18:52:25;62.24258278;25.7617878;154.3;120.0;1.2887591;8.0;3.2465374;-12.152967;-3.7445314
2020-03-04 18:52:27;62.2425724;25.76179836;154.4;120.0;1.2839003;9.0;0.80445176;-7.795521;-1.3982137
2020-03-04 18:52:29;62.24254937;25.76178939;160.6;120.0;1.263962;8.0;7.2209125;-19.900604;-2.528277
2020-03-04 18:52:31;62.24249595;25.7617817;156.8;120.0;1.4412841;8.0;-1.484405;-3.7349546;3.620033
2020-03-04 18:52:33;62.24247353;25.76174682;164.6;118.0;1.4017489;7.0;-0.12449849;-15.20797;-0.45010993
2020-03-04 18:52:33;62.24247353;25.76174682;164.6;118.0;1.4017489;7.0;-2.336741;-5.4204726;8.63828
2020-03-04 18:52:34;62.24246136;25.76175396;164.6;118.0;1.4008926;7.0;1.7908629;-10.936713;1.1109096
2020-03-04 18:52:34;62.24246136;25.76175396;164.6;118.0;1.4008926;7.0;-0.02873042;-1.4748282;-2.5474305
2020-03-04 18:52:35;62.24244921;25.76176101;164.6;118.0;1.4005713;9.0;0.62249243;-7.2209125;-0.16280572
2020-03-04 18:52:37;62.2424247;25.76173014;182.4;116.0;1.3300377;6.0;2.7581203;-11.15698;-0.51714754
2020-03-04 18:52:39;62.24240074;25.76172791;182.4;116.0;1.3300377;7.0;-5.717354;-5.9567738;3.6391866
2020-03-04 18:52:45;62.24238877;25.76172679;182.5;116.0;1.33;9.0;-0.11492168;-2.3942018;-2.8060043
2020-03-04 18:52:46;62.24238877;25.76172679;182.5;116.0;1.33;9.0;1.9536686;-7.9008656;0.23942018
2020-03-04 18:52:46;62.24238877;25.76172679;182.5;116.0;1.33;9.0;0.4213795;-17.918205;-1.3311762
2020-03-04 18:52:47;62.24227111;25.76169789;191.9;105.0;1.3;8.0;2.030283;-8.082825;1.7238252
2020-03-04 18:52:48;62.24227111;25.76169789;191.9;105.0;1.3;8.0;3.964798;-14.489709;0.076614454
2020-03-04 18:52:48;62.24225962;25.76169267;191.9;106.0;1.3;9.0;-0.62249243;-24.938005;1.5131354
2020-03-04 18:52:49;62.24225962;25.76169267;191.9;106.0;1.3;9.0;2.6144683;-10.572795;-5.995081
2020-03-04 18:52:49;62.24225962;25.76169267;191.9;106.0;1.3;9.0;4.185065;-2.432509;-11.84651
2020-03-04 18:52:50;62.24225962;25.76169267;191.9;106.0;1.3;9.0;1.7429788;-15.064317;-0.8331822
2020-03-04 18:52:50;62.24222958;25.7617087;188.6;108.0;1.4503103;7.0;-3.0071173;-7.1155677;4.596867
2020-03-04 18:52:51;62.24222958;25.7617087;188.6;108.0;1.4503103;7.0;2.9017725;-11.731588;0.37349546
2020-03-04 18:52:51;62.24221668;25.76170446;188.6;109.0;1.450138;7.0;-0.49799395;-4.1180267;2.3942018
2020-03-04 18:52:52;62.24221668;25.76170446;188.6;109.0;1.450138;7.0;1.4556746;-7.479486;0.21068975
2020-03-04 18:52:52;62.24220379;25.76170019;188.7;109.0;1.4500345;8.0;-0.009576807;-3.9552212;-3.5338416
2020-03-04 18:52:53;62.24220379;25.76170019;188.7;109.0;1.4500345;8.0;2.8060043;-14.326903;1.091756
2020-03-04 18:52:53;62.2421909;25.76169592;188.7;109.0;1.4500345;9.0;-2.1068976;-15.370775;-0.7278373
2020-03-04 18:52:54;62.2421909;25.76169592;188.7;109.0;1.4500345;9.0;5.889736;-21.241358;-3.5051112
2020-03-04 18:52:54;62.2421909;25.76169592;188.7;109.0;1.4500345;9.0;-0.6991069;-9.873688;-1.2258313
2020-03-04 18:52:55;62.2421909;25.76169592;188.7;109.0;1.4500345;9.0;-1.1971009;-25.129541;15.629349
2020-03-04 18:52:55;62.24219103;25.76166211;187.9;107.0;1.5925452;6.0;2.8443117;-13.599066;0.24899697
2020-03-04 18:52:56;62.24219103;25.76166211;187.9;107.0;1.5925452;6.0;-4.414908;-16.97968;14.518439
2020-03-04 18:52:56;62.24217688;25.76165806;187.8;107.0;1.5911317;6.0;2.3558946;-8.858546;0.7565677
2020-03-04 18:52:57;62.24216274;25.76165417;187.7;107.0;1.5805063;7.0;-0.1436521;-11.693281;0.641646
2020-03-04 18:52:59;62.2421486;25.76165031;187.6;108.0;1.5802848;8.0;-4.807557;-11.070788;13.790602
2020-03-04 18:53:01;62.24215106;25.76161487;187.6;105.0;1.2303658;9.0;-1.934515;-13.158532;0.17238252
2020-03-04 18:53:03;62.24212207;25.76157687;202.2;106.0;1.5826876;7.0;-1.2641385;-16.318878;-6.081272
2020-03-04 18:53:10;62.24210901;25.76156525;202.3;105.0;1.5762297;8.0;1.9919758;-8.944737;0.5650316
2020-03-04 18:53:10;62.24210901;25.76156525;202.3;105.0;1.5762297;8.0;2.2409728;-28.174965;5.449203
2020-03-04 18:53:11;62.24201033;25.76160573;177.7;103.0;1.4408678;6.0;-4.9224787;-11.87524;-3.4093432
2020-03-04 18:53:11;62.24201033;25.76160573;177.7;103.0;1.4408678;6.0;-2.7964275;-7.422025;11.003751
2020-03-04 18:53:12;62.2419828;25.76156911;189.5;99.0;1.9872845;5.0;2.7868507;-12.0093155;0.18195933
2020-03-04 18:53:12;62.2419828;25.76156911;189.5;99.0;1.9872845;5.0;0.02873042;-0.8619126;-2.432509
2020-03-04 18:53:13;62.24199137;25.76155503;197.0;99.0;1.4221463;5.0;2.2697031;-7.575254;-0.17238252
2020-03-04 18:53:13;62.24199137;25.76155503;197.0;99.0;1.4221463;5.0;1.8483237;-9.404425;-0.40222588
2020-03-04 18:53:14;62.24198129;25.76156264;196.3;99.0;1.03;5.0;-0.19153613;-6.885724;-0.9576807
2020-03-04 18:53:14;62.24198129;25.76156264;196.3;99.0;1.03;5.0;-1.982399;-12.737153;-5.391742
2020-03-04 18:53:16;62.24195282;25.76160792;170.2;101.0;1.0751743;5.0;-3.1411927;-12.823344;13.2351465
2020-03-04 18:53:23;62.24194053;25.76160391;170.4;101.0;1.1;6.0;-1.982399;-3.8498764;2.2601264
2020-03-04 18:53:25;62.24187573;25.76158479;200.0;98.0;1.5705096;9.0;1.6759412;-7.536947;1.4748282
2020-03-04 18:53:26;62.24184821;25.76156872;186.3;98.0;1.3453624;10.0;-6.2632318;1.9632454;1.3599066
2020-03-04 18:53:28;62.24181891;25.76159499;166.7;97.0;1.3395895;8.0;-0.8714894;-8.178593;6.4260373
2020-03-04 18:53:30;62.24180728;25.76160073;166.8;97.0;1.3337542;9.0;-0.1340753;-4.1946416;-2.882619
2020-03-04 18:53:32;62.24175709;25.76162545;168.0;96.0;1.5001334;7.0;7.2304893;-14.259866;0.46926352
2020-03-04 18:53:39;62.24174385;25.76163141;168.0;96.0;1.5001334;9.0;0.7757214;-6.0046577;0.92895025
2020-03-04 18:53:41;62.24174385;25.76163141;168.0;96.0;1.5001334;9.0;-0.095768064;-14.192827;-5.6120086
2020-03-04 18:53:43;62.24145311;25.76202367;133.2;94.0;2.84044;20.0;1.8866309;-7.699753;1.3120226
2020-03-04 18:53:43;62.24145311;25.76202367;133.2;94.0;2.84044;20.0;0.63206923;-3.1124623;-2.834735
2020-03-04 18:53:44;62.24145311;25.76202367;133.2;94.0;2.84044;20.0;4.1276035;-21.327549;-2.566584
2020-03-04 18:53:44;62.24145311;25.76202367;133.2;94.0;2.84044;20.0;0.5267244;-17.027563;-1.3694834
2020-03-04 18:53:46;62.24145311;25.76202367;133.2;94.0;2.84044;20.0;-1.3790601;-2.4899697;0.15322891
2020-03-04 18:53:48;62.24136972;25.76216268;152.3;92.0;2.3403418;23.0;-4.2999864;-15.160085;11.702858
2020-03-04 18:53:50;62.24130911;25.76218908;164.3;94.0;2.04;30.0;-0.1436521;-2.72939;-2.231396
2020-03-04 18:53:50;62.24130911;25.76218908;164.3;94.0;2.04;30.0;-5.439626;-7.9104424;8.379706
2020-03-04 18:53:51;62.24130911;25.76218908;164.3;94.0;2.04;30.0;8.025364;-14.595054;-0.8331822
2020-03-04 18:53:51;62.24130911;25.76218908;164.3;94.0;2.04;30.0;-2.3558946;-8.7053175;13.206416
2020-03-04 18:53:52;62.24130911;25.76218908;164.3;94.0;2.04;30.0;-0.9864111;-13.292608;2.327164
2020-03-04 18:53:52;62.24130911;25.76218908;164.3;94.0;2.04;30.0;-4.7979803;-14.642938;12.957419
2020-03-04 18:53:53;62.24130085;25.76206667;187.0;93.0;1.49;27.0;-0.22984336;-12.928689;3.3614593
2020-03-04 18:53:53;62.24130085;25.76206667;187.0;93.0;1.49;27.0;-1.0151415;-1.0534488;1.685518
2020-03-04 18:53:54;62.24130085;25.76206667;187.0;93.0;1.49;27.0;1.1109096;-7.144298;0.18195933
2020-03-04 18:53:54;62.24130085;25.76206667;187.0;93.0;1.49;27.0;-0.038307227;-3.0933087;-3.0071173
2020-03-04 18:53:55;62.24130085;25.76206667;187.0;93.0;1.49;27.0;-0.5746084;-7.1634517;-2.135628
2020-03-04 18:53:55;62.24130085;25.76206667;187.0;93.0;1.49;27.0;2.4995465;-15.591042;-6.6367273
2020-03-04 18:53:56;62.24130085;25.76206667;187.0;93.0;1.49;27.0;3.9360676;-12.756307;-0.49799395
2020-03-04 18:53:56;62.24130085;25.76206667;187.0;93.0;1.49;27.0;0.19153613;-17.745823;-5.5162406
2020-03-04 18:53:57;62.24123852;25.76205272;185.3;90.0;1.47;31.0;1.2162545;-13.88637;-10.764331
2020-03-04 18:53:58;62.24123852;25.76205272;185.3;90.0;1.47;31.0;4.903325;-13.484144;-2.3654714
2020-03-04 18:53:58;62.24123852;25.76205272;185.3;90.0;1.47;31.0;-2.0207062;-15.868769;14.681245
2020-03-04 18:53:59;62.24123852;25.76205272;185.3;90.0;1.47;31.0;0.11492168;-10.67814;-0.009576807
2020-03-04 18:53:59;62.24123852;25.76205272;185.3;90.0;1.47;31.0;-0.46926352;-2.825158;1.1779473
2020-03-04 18:54:00;62.24123852;25.76205272;185.3;90.0;1.47;31.0;1.6663644;-7.422025;-0.23942018
2020-03-04 18:54:01;62.24118484;25.76205809;187.8;89.0;1.3500371;27.0;-0.45010993;-10.726024;-5.5162406
2020-03-04 18:54:03;62.2411637;25.7620129;203.6;91.0;1.4159802;21.0;1.6950948;-8.350976;-0.33518824
2020-03-04 18:54:05;62.2411637;25.7620129;203.6;91.0;1.4159802;21.0;1.1875241;-7.785944;0.80445176
2020-03-04 18:54:07;62.2411231;25.76190739;217.3;92.0;1.4505517;32.0;3.323152;-14.068329;0.9576807
2020-03-04 18:54:09;62.2411231;25.76190739;217.3;92.0;1.4505517;32.0;-0.91937345;-4.367024;3.0262709
2020-03-04 18:54:10;62.24107823;25.76186727;185.3;93.0;1.020049;27.0;1.1779473;-18.684351;-5.439626
2020-03-04 18:54:11;62.24107823;25.76186727;185.3;93.0;1.020049;27.0;-0.94810385;-14.298173;-0.6895301
2020-03-04 18:54:12;62.24107823;25.76186727;185.3;93.0;1.020049;27.0;-4.0701427;-21.777658;9.902418
2020-03-04 18:54:12;62.24107823;25.76186727;185.3;93.0;1.020049;27.0;4.3957543;-15.313314;0.29688102
2020-03-04 18:54:13;62.24106528;25.76177202;234.7;93.0;1.1229426;24.0;-2.2409728;-6.0621185;8.820239
2020-03-04 18:54:15;62.24106528;25.76177202;234.7;93.0;1.1229426;24.0;8.1881695;-21.748928;-5.171476
2020-03-04 18:54:17;62.24101952;25.76175906;217.1;93.0;1.0131633;23.0;-0.5363012;-3.6966474;2.3463178
2020-03-04 18:54:19;62.24100655;25.76171413;269.3;92.0;1.2319902;23.0;-0.019153614;-17.650055;-1.8100165
2020-03-04 18:54:21;62.24100655;25.76171413;269.3;92.0;1.2319902;23.0;2.3080103;-12.0093155;1.4077905
2020-03-04 18:54:23;62.24099107;25.76165464;254.8;94.0;1.15;24.0;-0.7661445;-10.505757;1.8674773
2020-03-04 18:54:23;62.24099107;25.76165464;254.8;94.0;1.15;24.0;-0.91937345;-12.861651;1.340753
2020-03-04 18:54:24;62.24099107;25.76165464;254.8;94.0;1.15;24.0;-0.8523358;-24.727316;8.341399
2020-03-04 18:54:24;62.24099107;25.76165464;254.8;94.0;1.15;24.0;5.6120086;-12.076353;-4.548983
2020-03-04 18:54:25;62.24093281;25.76165629;241.3;98.0;1.18;22.0;-5.889736;-11.291056;15.006856
2020-03-04 18:54:27;62.24091211;25.76163356;222.4;97.0;1.1701709;19.0;-4.711789;-2.2984335;5.305551
2020-03-04 18:54:29;62.24089146;25.76161305;223.2;96.0;1.070187;16.0;0.79487497;-4.175488;-3.1794999
2020-03-04 18:54:31;62.24089067;25.76159121;219.1;98.0;1.1400439;11.0;7.7667904;-16.998833;0.6703765
2020-03-04 18:54:32;62.24089067;25.76159121;219.1;98.0;1.1400439;11.0;-5.1906295;-14.030022;11.204864
2020-03-04 18:54:34;62.24085769;25.76156535;213.7;96.0;1.28;9.0;-0.81402856;-6.8282633;-1.9057846
2020-03-04 18:54:36;62.24084617;25.76152732;217.0;97.0;1.1;9.0;-3.2082303;-2.4133554;4.0414124
2020-03-04 18:54:38;62.24084617;25.76152732;217.0;97.0;1.1;9.0;0.17238252;-2.336741;-2.4133554
2020-03-04 18:54:40;62.24084617;25.76152732;217.0;97.0;1.1;9.0;7.7093296;-13.982138;1.0630256
2020-03-04 18:54:42;62.24047241;25.7624695;233.7;99.0;1.4400347;21.0;1.2641385;-7.517793;1.5227122
2020-03-04 18:54:44;62.24051037;25.76231388;240.1;102.0;1.28;10.0;-7.192182;-0.79487497;-2.777274
2020-03-04 18:54:46;62.24049192;25.76220376;242.2;105.0;1.4403125;11.0;-4.156334;-1.3982137;4.6926355
2020-03-04 18:54:47;62.24047496;25.76227036;255.2;107.0;1.320038;8.0;0.019153614;-2.777274;-2.1930888
2020-03-04 18:54:48;62.24047496;25.76227036;255.2;107.0;1.320038;8.0;1.4652514;-7.144298;1.3599066
2020-03-04 18:54:48;62.24047496;25.76227036;255.2;107.0;1.320038;8.0;-0.35434186;-2.336741;-1.0726024
2020-03-04 18:54:49;62.24047496;25.76227036;255.2;107.0;1.320038;8.0;1.4077905;-7.843405;0.25857377
2020-03-04 18:54:50;62.24045967;25.7621933;253.4;106.0;1.58;13.0;-1.1683705;-16.050728;-3.217807
2020-03-04 18:54:52;62.24043767;25.76210566;249.5;106.0;1.8101104;18.0;-0.33518824;-2.0398598;-1.1875241
2020-03-04 18:54:54;62.24042802;25.76200996;222.1;109.0;1.17;10.0;-2.2409728;-25.177425;2.9400797
2020-03-04 18:54:54;62.24042802;25.76200996;222.1;109.0;1.17;10.0;1.043872;-6.5122285;0.9768343
2020-03-04 18:54:55;62.2403871;25.76199516;250.2;110.0;1.4603082;8.0;-0.50757074;-2.0973208;-0.7565677
2020-03-04 18:54:55;62.2403871;25.76199516;250.2;110.0;1.4603082;8.0;-0.095768064;-6.033388;2.7964275
2020-03-04 18:54:56;62.24038264;25.7619686;250.2;110.0;1.460137;8.0;0.22026655;-4.280833;-3.169923
2020-03-04 18:54:56;62.24038264;25.7619686;250.2;110.0;1.460137;8.0;-1.3790601;-4.759673;4.405331
2020-03-04 18:54:57;62.24038264;25.7619686;250.2;110.0;1.460137;8.0;0.81402856;-16.730682;-1.7812861
2020-03-04 18:54:57;62.24038264;25.7619686;250.2;110.0;1.460137;8.0;-9.509769;2.384625;2.1547816
2020-03-04 18:54:58;62.24036377;25.76194076;246.1;111.0;1.41;10.0;6.1195793;-12.737153;-1.6280571
2020-03-04 18:54:58;62.24036377;25.76194076;246.1;111.0;1.41;10.0;-8.781932;-11.061212;5.161899
2020-03-04 18:54:59;62.24036377;25.76194076;246.1;111.0;1.41;10.0;0.6703765;-7.632715;-0.7278373
2020-03-04 18:54:59;62.24036377;25.76194076;246.1;111.0;1.41;10.0;-0.06703765;-3.9935284;-2.6719291
2020-03-04 18:55:00;62.24034623;25.76190956;233.1;111.0;1.2601587;9.0;2.3080103;-8.159439;0.51714754
2020-03-04 18:55:00;62.24034623;25.76190956;233.1;111.0;1.2601587;9.0;-0.32561144;-1.6376339;-0.41180268
2020-03-04 18:55:01;62.24034623;25.76190956;233.1;111.0;1.2601587;9.0;1.091756;-6.981492;1.1109096
2020-03-04 18:55:01;62.24034623;25.76190956;233.1;111.0;1.2601587;9.0;0.36391866;-4.7788267;-2.882619
2020-03-04 18:55:02;62.2403451;25.76183204;220.7;114.0;1.2;9.0;-1.8866309;-5.631162;2.96881
2020-03-04 18:55:02;62.2403451;25.76183204;220.7;114.0;1.2;9.0;1.3790601;-19.479225;1.3503298
2020-03-04 18:55:03;62.2403451;25.76183204;220.7;114.0;1.2;9.0;7.2687964;-22.486341;-1.5897499
2020-03-04 18:55:04;62.2403451;25.76183204;220.7;114.0;1.2;9.0;1.8195933;-8.513782;-0.047884032
2020-03-04 18:55:06;62.24028281;25.76177119;208.5;115.0;1.2887591;9.0;-0.10534488;-1.9057846;-2.6719291
2020-03-04 18:55:08;62.24030705;25.76168112;237.5;113.0;1.2714165;9.0;-0.8619126;-10.055647;-5.4683566
2020-03-04 18:55:10;62.24029283;25.76163667;230.1;115.0;1.5411683;11.0;1.9249382;-8.197746;0.095768064
2020-03-04 18:55:12;62.24029803;25.76153034;250.3;113.0;1.54;10.0;1.4652514;-7.9870567;0.6607997
2020-03-04 18:55:13;62.24029803;25.76153034;250.3;113.0;1.54;10.0;7.4986396;-19.086576;-4.271256
2020-03-04 18:55:15;62.24025498;25.76156269;235.3;149.0;1.1211156;10.0;-4.060566;0.1340753;1.7429788
2020-03-04 18:55:17;62.24020749;25.76156681;202.6;140.0;1.3501482;10.0;-0.1436521;-3.6104562;-2.5474305
2020-03-04 18:55:19;62.24017502;25.76157934;199.4;130.0;0.95;9.0;7.1059904;-14.393941;0.23942018
2020-03-04 18:55:21;62.24014189;25.76152784;211.6;120.0;1.1503912;11.0;1.5131354;-7.565677;0.92895025
2020-03-04 18:55:23;62.24012646;25.76150983;212.7;115.0;1.12;15.0;-1.484405;1.3790601;-7.8529816
2020-03-04 18:55:25;62.240073;25.76154022;191.1;109.0;1.390899;18.0;-0.9768343;-2.5091233;-1.0534488
2020-03-04 18:55:27;62.240002;25.7616739;175.0;107.0;1.4401389;12.0;1.4173675;-14.211981;0.15322891
2020-03-04 18:55:27;62.240002;25.7616739;175.0;107.0;1.4401389;12.0;-0.5746084;-7.1251445;1.6376339
2020-03-04 18:55:28;62.240002;25.7616739;175.0;107.0;1.4401389;12.0;1.6567876;-20.264523;4.8362875
2020-03-04 18:55:28;62.240002;25.7616739;175.0;107.0;1.4401389;12.0;7.431602;-15.351622;0.18195933
2020-03-04 18:55:30;62.2400358;25.76160086;224.3;101.0;0.61;9.0;-0.7086837;-4.548983;5.8322754
2020-03-04 18:55:32;62.24002409;25.76162792;206.2;95.0;0.82006097;9.0;-1.1779473;-4.232949;2.7964275
2020-03-04 18:55:34;62.24002725;25.76163443;219.1;95.0;0.66;14.0;-0.5746084;-10.496181;-1.1683705
2020-03-04 18:55:36;62.24008689;25.76156148;272.2;92.0;0.53851646;8.0;0.30645782;-7.5465236;-0.22984336
2020-03-04 18:55:38;62.2400915;25.7615777;139.5;87.0;0.5807753;7.0;4.31914;-18.885464;-2.9879637
2020-03-04 18:55:45;62.24008745;25.76158506;139.5;87.0;0.58034474;9.0;-1.9536686;-5.841852;9.011775
2020-03-04 18:55:47;62.24014124;25.76181543;99.0;104.0;1.0507616;12.0;1.2162545;-6.090849;0.90979666
2020-03-04 18:55:49;62.24016565;25.76186298;99.6;106.0;1.0412012;10.0;-2.336741;-9.337387;12.516887
2020-03-04 18:55:51;62.2401677;25.76191127;89.8;100.0;0.8736704;10.0;-2.566584;-15.217546;-1.5993267
2020-03-04 18:55:53;62.2401677;25.76191127;89.8;100.0;0.8736704;10.0;1.340753;-9.490616;-3.0358477
2020-03-04 18:55:55;62.24017082;25.7619373;90.4;98.0;0.84148675;14.0;1.5035586;-7.7667904;0.641646
2020-03-04 18:55:57;62.24017259;25.7619615;0.0;97.0;0.0;16.0;-0.45010993;-15.02601;-3.4093432
2020-03-04 18:55:57;62.24017259;25.7619615;0.0;97.0;0.0;16.0;1.7621324;-7.699753;0.8619126
2020-03-04 18:55:58;62.24017259;25.7619615;0.0;97.0;0.0;16.0;-0.40222588;-2.135628;-1.3024458
2020-03-04 18:55:58;62.24017259;25.7619615;0.0;97.0;0.0;16.0;-1.0534488;-11.089942;1.13964
2020-03-04 18:55:59;62.24012449;25.76210029;153.2;96.0;0.8769264;8.0;0.19153613;-16.050728;-5.094861
2020-03-04 18:55:59;62.24012449;25.76210029;153.2;96.0;0.8769264;8.0;4.0222588;-16.452953;2.2697031
2020-03-04 18:56:00;62.24011749;25.76210792;153.2;96.0;0.87281156;8.0;11.233594;-14.633361;-0.047884032
2020-03-04 18:56:00;62.24011749;25.76210792;153.2;96.0;0.87281156;8.0;-3.715801;-1.9536686;5.2480903
2020-03-04 18:56:01;62.24011749;25.76210792;153.2;96.0;0.87281156;8.0;2.336741;-10.94629;-2.4420857
2020-03-04 18:56:01;62.24011749;25.76210792;153.2;96.0;0.87281156;8.0;-1.3790601;-4.9799395;7.07726
2020-03-04 18:56:02;62.24010591;25.76213374;155.6;100.0;0.9604686;6.0;1.9057846;-8.619126;0.05746084
2020-03-04 18:56:02;62.24010591;25.76213374;155.6;100.0;0.9604686;6.0;-0.1340753;-1.9440918;-1.4173675
2020-03-04 18:56:03;62.24009801;25.76214143;155.6;100.0;0.9602083;7.0;1.2545617;-7.7667904;-0.30645782
2020-03-04 18:56:03;62.24009801;25.76214143;155.6;100.0;0.9602083;7.0;1.3982137;-7.795521;-0.22026655
2020-03-04 18:56:04;62.2400901;25.76214916;155.6;100.0;0.9600521;9.0;1.7525556;-10.754754;0.19153613
2020-03-04 18:56:04;62.2400901;25.76214916;155.6;100.0;0.9600521;9.0;1.292869;-16.127342;-6.8665705
2020-03-04 18:56:05;62.2400901;25.76214916;155.6;100.0;0.9600521;9.0;3.5242648;-12.593501;-9.021352
2020-03-04 18:56:06;62.2400901;25.76214916;155.6;100.0;0.9600521;9.0;0.92895025;-12.287044;1.5610195
2020-03-04 18:56:06;62.24007635;25.76220601;151.2;95.0;0.6868042;7.0;-4.4915223;-17.937359;15.705963
2020-03-04 18:56:07;62.24007229;25.76221065;151.4;94.0;0.59169245;8.0;-2.0398598;-6.1004257;0.25857377
2020-03-04 18:56:09;62.24006244;25.76222377;151.1;93.0;1.1851159;8.0;1.7525556;-19.115307;-1.3024458
2020-03-04 18:56:11;62.24004526;25.76242165;129.1;98.0;1.05385;7.0;2.6144683;-8.331821;0.05746084
2020-03-04 18:56:12;62.24003935;25.76243729;129.0;91.0;1.040769;8.0;-1.982399;-17.199945;12.890382
2020-03-04 18:56:13;62.24003935;25.76243729;129.0;91.0;1.040769;8.0;-4.185065;-12.603078;8.437167
2020-03-04 18:56:14;62.24004494;25.76248698;119.0;93.0;0.9102198;8.0;-3.4572272;-7.1826053;11.654974
2020-03-04 18:56:16;62.24003212;25.76253095;135.2;94.0;1.0900459;10.0;-0.94810385;-13.397953;-1.7621324
2020-03-04 18:56:18;62.24003045;25.76258898;121.7;95.0;0.91;11.0;6.1866174;-14.872781;1.1587936
2020-03-04 18:56:20;62.24000509;25.76262222;112.0;94.0;0.8509407;11.0;1.9536686;-15.093047;-0.18195933
2020-03-04 18:56:22;62.2400139;25.76266877;111.5;93.0;1.2001667;11.0;0.18195933;-7.441179;-1.8004397
2020-03-04 18:56:23;62.2400139;25.76266877;111.5;93.0;1.2001667;11.0;4.7022123;-13.637373;0.5554548
2020-03-04 18:56:25;62.239999;25.76273674;103.5;94.0;1.4503103;11.0;-0.80445176;-2.078167;-1.2162545
2020-03-04 18:56:27;62.24000633;25.76279529;102.1;93.0;1.57;13.0;5.6982;-11.463438;-0.8714894
2020-03-04 18:56:29;62.24000448;25.76286835;101.1;94.0;1.3001537;12.0;0.7278373;-7.967903;0.17238252
2020-03-04 18:56:31;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;3.3135753;-13.551182;2.0590134
2020-03-04 18:56:33;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.91937345;-3.4093432;2.0494366
2020-03-04 18:56:35;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.12449849;-16.424223;-2.9783869
2020-03-04 18:56:37;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.7429788;-8.7532015;0.81402856
2020-03-04 18:56:39;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;5.6790466;-21.509508;-2.9592333
2020-03-04 18:56:41;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.7908629;-15.916653;-3.9456444
2020-03-04 18:56:43;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.6512229;-2.4133554;-1.4173675
2020-03-04 18:56:45;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-2.5474305;-9.682152;-4.050989
2020-03-04 18:56:47;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.1436521;-7.728483;-0.62249243
2020-03-04 18:56:49;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-2.3942018;-9.279925;3.715801
2020-03-04 18:56:51;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.6895301;-2.4708161;-0.48841715
2020-03-04 18:56:53;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.40222588;-15.562311;-7.0964136
2020-03-04 18:56:55;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.9632454;-9.768343;-0.076614454
2020-03-04 18:56:57;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;5.0661306;-17.774553;-2.7964275
2020-03-04 18:56:59;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-3.1124623;-7.785944;11.63582
2020-03-04 18:57:00;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-1.091756;-4.185065;2.6144683
2020-03-04 18:57:01;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.009576807;-9.461885;1.2354081
2020-03-04 18:57:01;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.61291564;-2.930503;-2.8538885
2020-03-04 18:57:02;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;1.6184803;-7.422025;1.0055647
2020-03-04 18:57:02;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.63206923;-1.1587936;-1.3790601
2020-03-04 18:57:03;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;2.3654714;-6.933608;-0.51714754
2020-03-04 18:57:03;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;0.40222588;-6.4643445;-1.532289
2020-03-04 18:57:04;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;-0.5746084;-6.5026517;2.6144683
2020-03-04 18:57:04;62.23999237;25.76298038;109.7;96.0;1.4934524;13.0;2.9113493;-18.971655;0.2873042
